subject,part,inc,house,edu,inc2,ses,split,resort,wtp,weber,go,,,,,,,,
391,6mGGovzyvCWgDZVJ0SwKnw**,0,1,0,5000,5000,0,1,5,2,1,,,,,,,,
254,6mGGovzyvCWgPfCHUoysxw**,10,6,4,125000,51031.03631,1,1,5,2,1,,,,,,,,
539,6mGGovzyvCWHcC4Wai6t5Q**,1,1,3,15000,15000,0,0,5,2,1,,,,,,,,
991,6mGGovzyvCWHhbqvCEUf7w**,7,1,6,75000,75000,1,1,5,2,0,,,,,,,,
666,6mGGovzyvCWHqZPSKsUfWQ**,9,5,4,95000,42485.29157,1,1,5,1,0,,,,,,,,
327,6mGGovzyvCWhZKJMTPwvRQ**,9,2,2,95000,67175.14421,1,0,5,1,0,,,,,,,,
251,6mGGovzyvCWigeLWOw24iw**,10,2,4,125000,88388.34765,1,0,5,2,0,,,,,,,,
511,6mGGovzyvCWIGXRXzbo2xw**,2,1,5,25000,25000,0,1,5,1,1,,,,,,,,
691,6mGGovzyvCWJLijQ34cDDg**,5,3,1,55000,31754.26481,0,1,5,1,1,,,,,,,,
804,6mGGovzyvCWJo9MqRbF9dg**,4,3,1,45000,25980.76211,0,1,5,0,1,,,,,,,,
935,6mGGovzyvCWkMcdEeejX6A**,9,5,2,95000,42485.29157,1,1,5,0,1,,,,,,,,
808,6mGGovzyvCWKt9I3XDNoHQ**,10,4,6,125000,62500,1,0,5,1,1,,,,,,,,
854,6mGGovzyvCWl1XvNd7aXEw**,4,2,4,45000,31819.80515,0,1,5,2,0,,,,,,,,
944,6mGGovzyvCWLfiADAQO11w**,8,4,4,85000,42500,1,0,5,0,1,,,,,,,,
363,6mGGovzyvCWlGUHirZbX5A**,6,3,4,65000,37527.7675,1,0,5,0,0,,,,,,,,
681,6mGGovzyvCWLhVJJtMYufQ**,3,1,4,35000,35000,1,0,5,0,0,,,,,,,,
648,6mGGovzyvCWlmD1MUf0cFg**,0,3,1,5000,2886.751346,0,1,5,0,0,,,,,,,,
338,6mGGovzyvCWlvmI2ZjVsOQ**,2,5,1,25000,11180.33989,0,1,5,2,0,,,,,,,,
289,6mGGovzyvCWly7DJSILslA**,0,5,2,5000,2236.067977,0,1,5,1,1,,,,,,,,
990,6mGGovzyvCWLziPTsIw0YA**,8,3,1,85000,49074.77288,1,1,5,0,0,,,,,,,,
865,6mGGovzyvCWM1R_1UbZEMQ**,3,2,5,35000,24748.73734,0,1,5,1,0,,,,,,,,
189,6mGGovzyvCWmKmIquuEipQ**,10,4,4,125000,62500,1,1,5,2,1,,,,,,,,
4,6mGGovzyvCWMq3fJ-eW1TA**,5,4,1,55000,27500,0,0,5,0,1,,,,,,,,
621,6mGGovzyvCWnVm0pVJmM7w**,4,2,4,45000,31819.80515,0,0,5,1,0,,,,,,,,
679,6mGGovzyvCWo0WCeRU128w**,5,1,4,55000,55000,1,1,5,2,0,,,,,,,,
149,6mGGovzyvCWo7zexzp48FQ**,4,1,2,45000,45000,1,0,5,1,1,,,,,,,,
617,6mGGovzyvCWOFU3V9PMlQQ**,10,3,6,125000,72168.78365,1,1,5,0,1,,,,,,,,
592,6mGGovzyvCWotf-20Kc5yg**,3,5,3,35000,15652.47584,0,0,5,1,0,,,,,,,,
208,6mGGovzyvCWoxQ5FBvhcbg**,10,1,6,125000,125000,1,0,5,2,1,,,,,,,,
500,6mGGovzyvCWp59MHGgLdDg**,9,3,4,95000,54848.27557,1,1,5,2,0,,,,,,,,
399,6mGGovzyvCWP7hRAWuXaog**,4,1,2,45000,45000,1,0,5,1,0,,,,,,,,
311,6mGGovzyvCWpTICE0Bi9kQ**,0,1,1,5000,5000,0,1,5,0,1,,,,,,,,
246,6mGGovzyvCWQ19-ysZbADw**,4,2,2,45000,31819.80515,0,1,5,0,1,,,,,,,,
893,6mGGovzyvCWqE6ZqDwg4eQ**,10,4,4,125000,62500,1,0,5,2,0,,,,,,,,
891,6mGGovzyvCWqMqhMHV8HRQ**,2,4,1,25000,12500,0,0,5,0,1,,,,,,,,
102,6mGGovzyvCWRbdyX1sgIjw**,0,2,1,5000,3535.533906,0,0,5,2,1,,,,,,,,
277,6mGGovzyvCWRbxtVRh6lBQ**,1,1,4,15000,15000,0,1,5,2,1,,,,,,,,
579,6mGGovzyvCWRD8ESLVAi0g**,4,4,1,45000,22500,0,0,5,1,1,,,,,,,,
992,6mGGovzyvCWRnXfYKyhDwQ**,4,1,4,45000,45000,1,0,5,0,1,,,,,,,,
497,6mGGovzyvCWrQEvsKRb5sA**,4,1,6,45000,45000,1,1,5,0,1,,,,,,,,
146,6mGGovzyvCWRVHwkIUuyWw**,8,1,6,85000,85000,1,0,5,0,1,,,,,,,,
229,6mGGovzyvCWSffXkn0f49A**,5,1,4,55000,55000,1,1,5,1,1,,,,,,,,
740,6mGGovzyvCWSGkjOPEyu-Q**,3,2,3,35000,24748.73734,0,1,5,2,1,,,,,,,,
16,6mGGovzyvCWsm3vPrWWDhg**,5,2,0,55000,38890.87297,1,0,5,0,0,,,,,,,,
542,6mGGovzyvCWswAu09jcNYQ**,7,1,6,75000,75000,1,1,5,2,1,,,,,,,,
243,6mGGovzyvCWt476mBO9zlA**,3,2,3,35000,24748.73734,0,0,5,0,1,,,,,,,,
254,6mGGovzyvCWUoEOOjsFgjw**,1,3,2,15000,8660.254038,0,1,5,2,1,,,,,,,,
253,6mGGovzyvCWuvM0dzhEbkA**,8,2,4,85000,60104.0764,1,1,5,1,0,,,,,,,,
400,6mGGovzyvCWuzNHFXqjVUw**,1,5,1,15000,6708.203932,0,0,5,2,1,,,,,,,,
595,6mGGovzyvCWvqXqSB6Y69g**,6,2,6,65000,45961.94078,1,1,5,2,0,,,,,,,,
682,6mGGovzyvCWvUbILbdnbFQ**,10,2,2,125000,88388.34765,1,0,5,2,1,,,,,,,,
755,6mGGovzyvCWVvx0PslX-Dg**,10,2,6,125000,88388.34765,1,1,5,0,1,,,,,,,,
788,6mGGovzyvCWVwDigia3iOA**,10,1,4,125000,125000,1,1,5,2,1,,,,,,,,
138,6mGGovzyvCWw1F80qlst3w**,1,4,2,15000,7500,0,0,5,2,0,,,,,,,,
793,6mGGovzyvCWwAmZSic1wHA**,10,2,4,125000,88388.34765,1,1,5,2,0,,,,,,,,
422,6mGGovzyvCWwHSP4ghq2Eg**,3,2,4,35000,24748.73734,0,0,5,0,1,,,,,,,,
380,6mGGovzyvCWwkkOyq-Ns0A**,3,3,3,35000,20207.25942,0,0,5,0,0,,,,,,,,
628,6mGGovzyvCWWoOIJYUCrfw**,0,2,2,5000,3535.533906,0,0,5,1,1,,,,,,,,
179,6mGGovzyvCWwZ78niEQshQ**,3,4,1,35000,17500,0,1,5,0,1,,,,,,,,
712,6mGGovzyvCWXcWkZW6vhzA**,3,1,1,35000,35000,1,0,5,1,1,,,,,,,,
136,6mGGovzyvCWxslHQULSHKw**,4,2,2,45000,31819.80515,0,0,5,0,0,,,,,,,,
165,6mGGovzyvCWxz4TiyI50pA**,5,4,3,55000,27500,0,0,5,0,1,,,,,,,,
496,6mGGovzyvCWY2Iue7ADCUQ**,3,3,4,35000,20207.25942,0,0,5,1,1,,,,,,,,
166,6mGGovzyvCWZEpsqepmcQg**,3,4,3,35000,17500,0,0,5,0,1,,,,,,,,
436,6mGGovzyvCWZHKFXLjv4Fw**,1,2,1,15000,10606.60172,0,0,5,1,0,,,,,,,,
377,6mGGovzyvCWZTTdoHTY97Q**,2,6,2,25000,10206.20726,0,0,5,2,0,,,,,,,,
184,6mGGovzyvCWzxkJtv744yA**,9,2,4,95000,67175.14421,1,0,5,1,1,,,,,,,,
213,6mGGovzyvCX_ejyFwaeu9w**,10,4,4,125000,62500,1,0,5,1,1,,,,,,,,
692,6mGGovzyvCX_gDLwDF3jEg**,6,2,6,65000,45961.94078,1,1,5,2,1,,,,,,,,
717,6mGGovzyvCX_Tt9oTN2c4Q**,1,1,1,15000,15000,0,0,5,1,0,,,,,,,,
478,6mGGovzyvCX_WlyVMmJqYQ**,2,3,2,25000,14433.75673,0,0,5,1,1,,,,,,,,
509,6mGGovzyvCX00l2cQoa6OA**,10,2,6,125000,88388.34765,1,1,5,0,0,,,,,,,,
945,6mGGovzyvCX02tjr77b5JQ**,7,6,1,75000,30618.62178,0,0,5,1,0,,,,,,,,
824,6mGGovzyvCX1pvnaa4OmTQ**,10,3,6,125000,72168.78365,1,1,5,2,0,,,,,,,,
805,6mGGovzyvCX27FpIBfTy7w**,2,2,1,25000,17677.66953,0,1,5,2,0,,,,,,,,
335,6mGGovzyvCX2YsPcLpUaNQ**,10,3,6,125000,72168.78365,1,1,5,0,1,,,,,,,,
281,6mGGovzyvCX32q95DsucRA**,7,2,1,75000,53033.00859,1,0,5,2,0,,,,,,,,
499,6mGGovzyvCX3qvPThIKwrg**,5,2,2,55000,38890.87297,1,1,5,2,0,,,,,,,,
412,6mGGovzyvCX3TeOiDqopkw**,0,2,1,5000,3535.533906,0,0,5,1,1,,,,,,,,
272,6mGGovzyvCX4sfM_vMg-Vg**,10,3,4,125000,72168.78365,1,1,5,2,1,,,,,,,,
568,6mGGovzyvCX4vDwwuY4_zQ**,3,2,1,35000,24748.73734,0,0,5,2,1,,,,,,,,
158,6mGGovzyvCX4W_uPqu4Xgw**,11,4,6,150000,75000,1,0,5,0,1,,,,,,,,
581,6mGGovzyvCX5fnpUFdsL5Q**,8,3,5,85000,49074.77288,1,1,5,0,1,,,,,,,,
363,6mGGovzyvCX5hNXX297XzQ**,7,4,4,75000,37500,1,0,5,1,1,,,,,,,,
521,6mGGovzyvCX5SvfVCpSJEg**,3,2,2,35000,24748.73734,0,1,5,0,1,,,,,,,,
309,6mGGovzyvCX7yWL3di-BxQ**,11,4,4,150000,75000,1,0,5,0,1,,,,,,,,
652,6mGGovzyvCX8AioSt4xt6w**,9,5,4,95000,42485.29157,1,0,5,2,1,,,,,,,,
688,6mGGovzyvCX8Eqv4CSBknw**,0,1,2,5000,5000,0,0,5,1,0,,,,,,,,
541,6mGGovzyvCX8z-BcXxHVPA**,0,1,1,5000,5000,0,1,5,1,0,,,,,,,,
309,6mGGovzyvCX9382WnKvKAg**,5,2,4,55000,38890.87297,1,0,5,1,1,,,,,,,,
196,6mGGovzyvCXA74BYjR5u8g**,5,1,4,55000,55000,1,0,5,1,0,,,,,,,,
995,6mGGovzyvCXac0rBtU1v8A**,11,2,6,150000,106066.0172,1,1,5,0,0,,,,,,,,
145,6mGGovzyvCXaD_gxzkoBlg**,6,6,2,65000,26536.13888,0,1,5,1,1,,,,,,,,
826,6mGGovzyvCXagBQrd6VgRg**,9,3,6,95000,54848.27557,1,0,5,1,1,,,,,,,,
715,6mGGovzyvCXAZlbjwVowcQ**,1,2,2,15000,10606.60172,0,1,5,1,1,,,,,,,,
986,6mGGovzyvCXAznzvX81K-A**,7,3,4,75000,43301.27019,1,0,5,0,1,,,,,,,,
633,6mGGovzyvCXb9FDC04kKfg**,2,3,2,25000,14433.75673,0,0,5,0,1,,,,,,,,
218,6mGGovzyvCXbtLNSRrZxKQ**,2,2,1,25000,17677.66953,0,1,5,1,1,,,,,,,,
786,6mGGovzyvCXbvXXnFAYBnA**,3,1,1,35000,35000,1,1,5,1,1,,,,,,,,
259,6mGGovzyvCXbZGs-d1NMBg**,9,4,6,95000,47500,1,1,5,2,1,,,,,,,,
959,6mGGovzyvCXC4zo_G2BrYw**,0,4,4,5000,2500,0,0,5,2,1,,,,,,,,
446,6mGGovzyvCXcnjNPdmHoSA**,11,3,6,150000,86602.54038,1,0,5,0,1,,,,,,,,
806,6mGGovzyvCXcQEgU4WJJzQ**,6,1,6,65000,65000,1,0,5,0,1,,,,,,,,
530,6mGGovzyvCXcRpQQkXOGwg**,0,1,4,5000,5000,0,1,5,2,1,,,,,,,,
58,6mGGovzyvCXcXBuEWhslCA**,5,5,2,55000,24596.74775,0,0,5,0,1,,,,,,,,
131,6mGGovzyvCXdaS9tsHudcw**,9,4,2,95000,47500,1,0,5,2,1,,,,,,,,
131,6mGGovzyvCXdfOnLHivWpg**,3,6,3,35000,14288.69017,0,0,5,1,0,,,,,,,,
41,6mGGovzyvCXdOwRPeJXvuw**,1,2,3,15000,10606.60172,0,0,5,1,1,,,,,,,,
263,6mGGovzyvCXDqSB9UKBCvQ**,2,4,3,25000,12500,0,0,5,2,1,,,,,,,,
886,6mGGovzyvCXdtSw1cUB5cw**,2,2,1,25000,17677.66953,0,0,5,1,0,,,,,,,,
412,6mGGovzyvCXdWGVMhfB8xQ**,6,2,3,65000,45961.94078,1,0,5,2,1,,,,,,,,
292,6mGGovzyvCXdXNWbCDF8yA**,8,2,1,85000,60104.0764,1,0,5,2,1,,,,,,,,
472,6mGGovzyvCXeDK_bayTqpg**,5,1,6,55000,55000,1,0,5,1,1,,,,,,,,
448,6mGGovzyvCXEYSqHIrOwOA**,7,1,6,75000,75000,1,0,5,2,1,,,,,,,,
136,6mGGovzyvCXfd6sGpoVD2Q**,6,4,2,65000,32500,1,0,5,1,0,,,,,,,,
544,6mGGovzyvCXFgVjC-ZOaQA**,1,3,2,15000,8660.254038,0,0,5,2,1,,,,,,,,
492,6mGGovzyvCXgtlcDiadFeg**,2,1,5,25000,25000,0,1,5,1,0,,,,,,,,
462,6mGGovzyvCXhe-lRpzvo5g**,0,2,2,5000,3535.533906,0,1,5,1,1,,,,,,,,
353,6mGGovzyvCXhJmCIGduaKA**,6,1,3,65000,65000,1,1,5,0,0,,,,,,,,
625,6mGGovzyvCXHPlJ2mD-4JA**,0,1,1,5000,5000,0,1,5,2,1,,,,,,,,
501,6mGGovzyvCXHYP5lawmD4A**,10,2,5,125000,88388.34765,1,0,5,1,0,,,,,,,,
406,6mGGovzyvCX-I5TP3m2gtw**,1,2,2,15000,10606.60172,0,0,5,2,1,,,,,,,,
704,6mGGovzyvCXITnXfpeIVKg**,10,3,6,125000,72168.78365,1,0,5,0,1,,,,,,,,
895,6mGGovzyvCXiVhPmLez-Qw**,2,1,0,25000,25000,0,1,5,1,1,,,,,,,,
853,6mGGovzyvCXjLSljo8dbEg**,11,1,6,150000,150000,1,1,5,2,0,,,,,,,,
470,6mGGovzyvCXJNXOLAoU-pQ**,4,1,2,45000,45000,1,1,5,2,0,,,,,,,,
763,6mGGovzyvCXjRf8dxIshbA**,7,3,4,75000,43301.27019,1,1,5,2,0,,,,,,,,
297,6mGGovzyvCXkDkI1w9dNuA**,5,1,4,55000,55000,1,0,5,1,0,,,,,,,,
185,6mGGovzyvCXKefYsPYyOnA**,4,3,2,45000,25980.76211,0,1,5,0,1,,,,,,,,
598,6mGGovzyvCXKeks150lwJA**,1,1,3,15000,15000,0,0,5,1,1,,,,,,,,
344,6mGGovzyvCXkhpL4vPM0-Q**,0,1,1,5000,5000,0,1,5,2,1,,,,,,,,
711,6mGGovzyvCXlAh-riooa4Q**,10,4,6,125000,62500,1,0,5,1,1,,,,,,,,
214,6mGGovzyvCXLfZicLG4Jew**,7,4,3,75000,37500,1,0,5,1,1,,,,,,,,
502,6mGGovzyvCXLJBAw4dvnzQ**,1,1,2,15000,15000,0,0,5,2,0,,,,,,,,
389,6mGGovzyvCXLm4WsguVtLw**,0,3,1,5000,2886.751346,0,1,5,0,1,,,,,,,,
970,6mGGovzyvCXL-MlEEiWnOw**,2,3,2,25000,14433.75673,0,0,5,1,0,,,,,,,,
123,6mGGovzyvCXLqs3-w0qDFw**,3,4,1,35000,17500,0,0,5,1,1,,,,,,,,
576,6mGGovzyvCXmGggGddNr4A**,5,1,1,55000,55000,1,1,5,0,1,,,,,,,,
553,6mGGovzyvCXmHZrYbIyBrw**,1,1,4,15000,15000,0,1,5,2,1,,,,,,,,
962,6mGGovzyvCXmVkHaeO9JsA**,4,5,1,45000,20124.6118,0,0,5,0,1,,,,,,,,
388,6mGGovzyvCXn5zrL096OEA**,5,2,1,55000,38890.87297,1,0,5,1,1,,,,,,,,
632,6mGGovzyvCXNydpwPxUyKA**,3,3,1,35000,20207.25942,0,1,5,2,0,,,,,,,,
953,6mGGovzyvCXOgz_k3L2eJA**,6,4,1,65000,32500,1,0,5,2,1,,,,,,,,
427,6mGGovzyvCXOndx3Qtb6ag**,2,2,1,25000,17677.66953,0,1,5,1,0,,,,,,,,
72,6mGGovzyvCXOpIZxlt_dUg**,10,4,5,125000,62500,1,0,5,2,0,,,,,,,,
821,6mGGovzyvCXoT5WXekmvZQ**,6,4,2,65000,32500,1,1,5,0,1,,,,,,,,
969,6mGGovzyvCXoWvYUZfnolw**,3,7,1,35000,13228.75656,0,0,5,1,0,,,,,,,,
120,6mGGovzyvCXP_eGQ7P8CbA**,8,4,2,85000,42500,1,1,5,1,1,,,,,,,,
220,6mGGovzyvCX-Ph-1Iecg1Q**,5,1,4,55000,55000,1,0,5,0,0,,,,,,,,
201,6mGGovzyvCXpiwRcGC29Cg**,8,4,1,85000,42500,1,0,5,0,1,,,,,,,,
342,6mGGovzyvCXpN0CHtEdtFQ**,10,4,3,125000,62500,1,1,5,1,1,,,,,,,,
788,6mGGovzyvCXPVbtPsSMAZw**,7,3,6,75000,43301.27019,1,0,5,0,1,,,,,,,,
19,6mGGovzyvCXpvFF0-l16Xg**,1,1,2,15000,15000,0,1,5,0,1,,,,,,,,
481,6mGGovzyvCXPYeXCLmBasA**,7,4,3,75000,37500,1,1,5,2,0,,,,,,,,
831,6mGGovzyvCX-qIZBbEP60A**,8,2,4,85000,60104.0764,1,0,5,1,0,,,,,,,,
302,6mGGovzyvCXqPwzBAtZ8YQ**,3,3,5,35000,20207.25942,0,1,5,2,0,,,,,,,,
512,6mGGovzyvCXQWT7ZEdAIQA**,3,3,4,35000,20207.25942,0,1,5,2,0,,,,,,,,
416,6mGGovzyvCXrC2_ErHY7Nw**,2,3,1,25000,14433.75673,0,1,5,2,0,,,,,,,,
217,6mGGovzyvCXRGcEkmPgONw**,4,4,6,45000,22500,0,1,5,1,0,,,,,,,,
959,6mGGovzyvCXrtTi3mxBRIg**,11,4,4,150000,75000,1,1,5,0,1,,,,,,,,
532,6mGGovzyvCXs1PzoNgIyeA**,8,3,3,85000,49074.77288,1,0,5,1,1,,,,,,,,
631,6mGGovzyvCXs66-bn6m2uw**,4,3,1,45000,25980.76211,0,1,5,2,1,,,,,,,,
302,6mGGovzyvCXSd6HbjuXVHA**,10,4,3,125000,62500,1,0,5,0,0,,,,,,,,
117,6mGGovzyvCXsL5pepOeK8w**,3,5,2,35000,15652.47584,0,0,5,0,1,,,,,,,,
737,6mGGovzyvCXSo9fJH6Cgbw**,3,4,3,35000,17500,0,1,5,0,1,,,,,,,,
494,6mGGovzyvCXsPpHY3WbiRg**,10,5,4,125000,55901.69944,1,0,5,0,1,,,,,,,,
729,6mGGovzyvCXstOyVpjiQ0g**,7,1,4,75000,75000,1,0,5,0,1,,,,,,,,
255,6mGGovzyvCXTFViLFigXJw**,10,6,6,125000,51031.03631,1,0,5,1,0,,,,,,,,
830,6mGGovzyvCXtim4gImhiEA**,1,6,2,15000,6123.724357,0,0,5,0,1,,,,,,,,
239,6mGGovzyvCXTx_Sk6M0XrA**,10,3,4,125000,72168.78365,1,1,5,0,1,,,,,,,,
717,6mGGovzyvCXT-XozjnQzpw**,5,2,4,55000,38890.87297,1,0,5,0,0,,,,,,,,
167,6mGGovzyvCXU1CurBDapVg**,3,2,1,35000,24748.73734,0,0,5,1,1,,,,,,,,
987,6mGGovzyvCXUat9HRCy02Q**,6,2,3,65000,45961.94078,1,0,5,1,1,,,,,,,,
792,6mGGovzyvCXuosA4fG5Aiw**,3,1,2,35000,35000,1,1,5,0,1,,,,,,,,
397,6mGGovzyvCXUsNeNQxa3CA**,10,1,3,125000,125000,1,1,5,1,0,,,,,,,,
144,6mGGovzyvCXUYdapqaaQWw**,7,3,4,75000,43301.27019,1,0,5,2,0,,,,,,,,
490,6mGGovzyvCXVenUXvm_dcQ**,2,1,4,25000,25000,0,0,5,1,1,,,,,,,,
385,6mGGovzyvCXvu_2KlWLYjw**,1,1,2,15000,15000,0,1,5,1,1,,,,,,,,
983,6mGGovzyvCXwjFb6xHtsgw**,4,2,6,45000,31819.80515,0,1,5,0,0,,,,,,,,
989,6mGGovzyvCXWmDFpqhsWBQ**,9,4,6,95000,47500,1,1,5,0,0,,,,,,,,
655,6mGGovzyvCXwmqlCdq7szw**,0,3,1,5000,2886.751346,0,1,5,2,0,,,,,,,,
574,6mGGovzyvCXWx_EzLwRpvQ**,3,1,2,35000,35000,1,0,5,1,1,,,,,,,,
196,6mGGovzyvCXxhpyKqrTj3Q**,3,2,6,35000,24748.73734,0,0,5,0,1,,,,,,,,
873,6mGGovzyvCXXLW6Ir8ax4A**,11,2,6,150000,106066.0172,1,0,5,1,1,,,,,,,,
12,6mGGovzyvCXYaYk6l_v5Kw**,4,4,3,45000,22500,0,0,5,2,1,,,,,,,,
188,6mGGovzyvCXyDd1HNZ2Njw**,7,3,5,75000,43301.27019,1,1,5,1,1,,,,,,,,
106,6mGGovzyvCXyiBwFVgTlhw**,10,3,3,125000,72168.78365,1,0,5,2,0,,,,,,,,
847,6mGGovzyvCXYJf6zpp-fbA**,1,3,2,15000,8660.254038,0,1,5,2,1,,,,,,,,
923,6mGGovzyvCXyMKuYQoyXvw**,2,1,3,25000,25000,0,1,5,0,1,,,,,,,,
518,6mGGovzyvCXYRazih4c8OA**,3,2,3,35000,24748.73734,0,0,5,0,1,,,,,,,,
838,6mGGovzyvCXys-YpgPqoIQ**,3,2,1,35000,24748.73734,0,0,5,1,,,,,,,,,
459,6mGGovzyvCXZ4sl9avAunA**,8,3,6,85000,49074.77288,1,0,5,1,1,,,,,,,,
303,6mGGovzyvCXz87waT13U-g**,2,2,1,25000,17677.66953,0,0,5,1,0,,,,,,,,
413,6mGGovzyvCXzekYSk4NntA**,5,2,5,55000,38890.87297,1,1,5,0,1,,,,,,,,
668,6mGGovzyvCX-ZV-xa_KvuA**,0,4,2,5000,2500,0,1,5,2,1,,,,,,,,
44,6mGGovzyvCW_Yw0wwgISGw**,10,1,4,125000,125000,1,1,5.99,1,1,,,,,,,,
348,6mGGovzyvCU4mP0ryiFn9w**,3,4,2,35000,17500,0,1,6,1,1,,,,,,,,
349,6mGGovzyvCU6AczW9z_zdw**,4,3,1,45000,25980.76211,0,1,6,1,1,,,,,,,,
493,6mGGovzyvCU7gwIw_np0aA**,10,2,4,125000,88388.34765,1,1,6,1,0,,,,,,,,
340,6mGGovzyvCU7Wik2yn5BVQ**,8,2,4,85000,60104.0764,1,0,6,2,1,,,,,,,,
433,6mGGovzyvCU8VJFwSoIsjw**,3,4,1,35000,17500,0,1,6,1,1,,,,,,,,
188,6mGGovzyvCUbF5fbpgKMaA**,1,1,4,15000,15000,0,1,6,2,1,,,,,,,,
870,6mGGovzyvCUbM7Asho3FZw**,11,4,1,150000,75000,1,1,6,1,0,,,,,,,,
648,6mGGovzyvCUDfOsodo7sOQ**,2,6,4,25000,10206.20726,0,1,6,1,1,,,,,,,,
458,6mGGovzyvCUDMBmrQI4Opw**,8,3,4,85000,49074.77288,1,1,6,2,0,,,,,,,,
63,6mGGovzyvCUeZpKemicltg**,8,4,4,85000,42500,1,1,6,2,0,,,,,,,,
586,6mGGovzyvCUGSgVL0q8lxg**,4,4,3,45000,22500,0,0,6,2,1,,,,,,,,
913,6mGGovzyvCUIe0dStUTySQ**,0,4,0,5000,2500,0,1,6,1,1,,,,,,,,
980,6mGGovzyvCUIi1lWko7Qjg**,5,3,3,55000,31754.26481,0,1,6,2,0,,,,,,,,
840,6mGGovzyvCUIK_r0iOGWXg**,3,2,1,35000,24748.73734,0,1,6,0,1,,,,,,,,
332,6mGGovzyvCUiLvuCTRoNNw**,10,1,6,125000,125000,1,0,6,0,0,,,,,,,,
552,6mGGovzyvCUipxQ8djVJlQ**,4,7,3,45000,17008.40129,0,1,6,0,1,,,,,,,,
817,6mGGovzyvCUixRpi91s3Yg**,10,2,4,125000,88388.34765,1,1,6,1,0,,,,,,,,
916,6mGGovzyvCUKmKAoFyi-pQ**,3,2,2,35000,24748.73734,0,0,6,2,1,,,,,,,,
688,6mGGovzyvCUKUjvO6Sxpfw**,10,3,4,125000,72168.78365,1,0,6,2,0,,,,,,,,
356,6mGGovzyvCUlikRu8RQB2A**,3,3,1,35000,20207.25942,0,1,6,2,1,,,,,,,,
241,6mGGovzyvCUnicJ9sDxWCA**,7,7,1,75000,28347.33548,0,1,6,1,1,,,,,,,,
414,6mGGovzyvCUo_vzoUkhZlA**,2,4,4,25000,12500,0,1,6,1,1,,,,,,,,
497,6mGGovzyvCUOsmrQE7Wx9g**,8,3,3,85000,49074.77288,1,0,6,2,0,,,,,,,,
675,6mGGovzyvCUPW_GwCWNA3Q**,0,3,1,5000,2886.751346,0,0,6,0,0,,,,,,,,
99,6mGGovzyvCUrW--4hcl0wQ**,7,4,3,75000,37500,1,1,6,2,0,,,,,,,,
759,6mGGovzyvCUS2C4V0yQcEg**,4,4,5,45000,22500,0,0,6,1,1,,,,,,,,
489,6mGGovzyvCUxJOGnxOuBrw**,6,4,3,65000,32500,1,0,6,0,1,,,,,,,,
721,6mGGovzyvCUXRd5wYWne1w**,3,1,3,35000,35000,1,1,6,1,1,,,,,,,,
367,6mGGovzyvCUxvYRKOo-XYg**,11,3,5,150000,86602.54038,1,1,6,2,1,,,,,,,,
603,6mGGovzyvCUyBxyFERABgg**,7,2,4,75000,53033.00859,1,0,6,1,1,,,,,,,,
421,6mGGovzyvCUzvCc7pEYmkA**,5,3,4,55000,31754.26481,0,1,6,1,0,,,,,,,,
323,6mGGovzyvCV01wzJvkgr6g**,5,3,4,55000,31754.26481,0,1,6,0,1,,,,,,,,
852,6mGGovzyvCV0UxKyLgAVwQ**,4,5,3,45000,20124.6118,0,1,6,1,0,,,,,,,,
468,6mGGovzyvCV2dYJnZkpzJQ**,1,1,4,15000,15000,0,1,6,1,1,,,,,,,,
449,6mGGovzyvCV4g6_1nBxfqQ**,7,3,4,75000,43301.27019,1,1,6,0,1,,,,,,,,
564,6mGGovzyvCV5gU9_QR7WlQ**,6,1,2,65000,65000,1,1,6,0,0,,,,,,,,
291,6mGGovzyvCV6AaAhU1a3Rw**,10,1,6,125000,125000,1,0,6,1,0,,,,,,,,
766,6mGGovzyvCV98KE8rSyVpA**,10,2,6,125000,88388.34765,1,0,6,2,0,,,,,,,,
486,6mGGovzyvCVAEceT_4zBYg**,5,2,2,55000,38890.87297,1,1,6,0,1,,,,,,,,
96,6mGGovzyvCVbtCA5QecQcw**,2,2,1,25000,17677.66953,0,0,6,2,1,,,,,,,,
341,6mGGovzyvCVBV50xLLQ9nA**,4,4,1,45000,22500,0,0,6,2,0,,,,,,,,
181,6mGGovzyvCVc0d6I5H656Q**,1,1,2,15000,15000,0,1,6,1,0,,,,,,,,
362,6mGGovzyvCVDKizdL1gXvw**,1,2,2,15000,10606.60172,0,0,6,0,1,,,,,,,,
250,6mGGovzyvCVdsrrB8fdAWA**,3,8,1,35000,12374.36867,0,0,6,1,1,,,,,,,,
204,6mGGovzyvCVfHFtaoV4TEQ**,10,4,3,125000,62500,1,1,6,1,1,,,,,,,,
714,6mGGovzyvCVGgMKTpoIfIA**,2,3,2,25000,14433.75673,0,1,6,1,1,,,,,,,,
178,6mGGovzyvCVHBH5_nELgag**,5,1,4,55000,55000,1,0,6,0,1,,,,,,,,
813,6mGGovzyvCVHtS6qX7wrCg**,7,4,3,75000,37500,1,0,6,1,1,,,,,,,,
353,6mGGovzyvCVHVoNuIq6-ww**,10,3,4,125000,72168.78365,1,0,6,2,1,,,,,,,,
925,6mGGovzyvCVi0N3mMPBL1g**,2,2,2,25000,17677.66953,0,1,6,2,0,,,,,,,,
27,6mGGovzyvCVI7WbFQDze2Q**,7,3,4,75000,43301.27019,1,1,6,2,1,,,,,,,,
